,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en ch surprisal,cs word en wbw ch surprisal,cs word zh h5 surprisal,cs word zh wbw h5 surprisal
7369,20NC40FBQ_0101,Conversation,20,40,"['你', '快', '点', '你', '没有', '讲', 'i', 'say', 'so', 'much', 'already']",11,['man > eng'],i,2,1,you have to say i say so much already,"you don't say it, you don't say i say so much already",我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我已经说了很多,你 快点 你 没有 讲 我 已经 说 了 很多,11.486069327986622,11.159166688988993,4.324580004489453,5.103283799381904
7371,20NC40FBQ_0101,Conversation,20,40,"['你', '有没有', '什么', '理想', '的', 'honeymoon']",6,['man > eng'],honeymoon,0,9,do you have any ideal honeymoon,do you have any ideals honeymoon,蜜月,2,0,691817,21450,18.97319076951237,20.25602127683525,你有没有的的蜜月,你 有没有 什么 理想 的 蜜月,15.617420415631095,15.617420415631095,18.35992585326706,18.021798087044
7372,20NC39MBP_0101,Conversation,20,39,"['都', '是', '说', '那个', 'is', 'for', 'girls', 'only']",8,['man > eng'],is,1,2,it is said that is for girls only,say that is for girls only,是,1,2,2993815184,309573295,6.89388369258764,6.439005520662573,都都是说仅适用于女孩,都 是 说 那个 仅 适用 于 女孩,4.345514795343433,6.505049424329856,2.22418632576193,2.08755708418326
7374,20NC39MBP_0101,Conversation,20,39,"['应该', '是', '没有', '我', '自己', '的', 'dream', 'honeymoon']",8,['man > eng'],dream,0,5,it should be my own dream honeymoon,it should be without myself dream honeymoon,梦,1,0,14802639,1368734,14.55387064414501,14.260300634550491,应该应该是自己自己的梦蜜月,应该 是 没有 我 自己 的 梦 蜜月,14.426680605103673,14.208157198972984,17.345073498350878,17.56902825691671
7377,20NC39MBP_0101,Conversation,20,39,"['因为', '不可', '以', '放假', '太久', '怕', '没有', '钱', 'no', 'money']",10,['man > eng'],no,2,2,because you must not be too long for you to have no money no money,because you must not have no money for too long no money,不,1,2,452779722,132786553,9.618987602611762,7.66017748945888,因为因为不以放假久怕没有钱,因为 不 可以 放假 太久 怕 没有 钱 没 钱,7.153764511905316,6.396601095358545,7.796926664477363,7.388107604009479
7380,20NC39MBP_0101,Conversation,20,39,"['环游', 'europe', 'for', 'maybe', 'one', 'month']",6,['man > eng'],europe,0,6,traveling through the europe for maybe one month,travel around europe for maybe one month,欧洲,2,0,32881104,3584525,13.402466306127632,12.871360780585375,环游欧洲大概一个月,环游 欧洲 大概 一个月,17.580914780025836,16.971332005408147,13.882005980110419,13.882005980110419
7381,20NC39MBP_0101,Conversation,20,39,"['忘记', '了', '真', '真的', '是', '忘记', '了', 'i', ""don't"", 'really', 'remember']",11,['man > eng'],i,2,1,"i forgot it really, i really forget i really remember","forget it, it's really forgotten i really remember",我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我真的记得,忘记 了 真 真的 是 忘记 了 我 真的 记得,13.160070614431497,10.287126348221683,4.324580004489453,5.884253813620687
7384,20NC40FBQ_0101,Conversation,20,40,"['真的', '么', 'really', 'great', 'that']",5,['man > eng'],really,2,6,really really great that,really really great that,真的,2,2,58626787,0,12.56816505217978,34.64471130410952,真的真的很棒,真的 么 真的 很棒,9.429529750810943,9.429529750810943,10.928021949254589,10.928021949254589
7388,20NC40FBQ_0101,Conversation,20,40,"['做', 'music']",2,['man > eng'],music,0,5,music,do music,音乐,2,0,34603354,4437582,13.328813164418309,12.563368956148196,做音乐,做 音乐,17.81217047215861,16.862554473362632,15.501798382938874,15.501798382938874
7390,20NC39MBP_0101,Conversation,20,39,"['可是', '经过', '个人', '的', 'input', 'and', '思想']",7,"['man > eng', 'eng > man']",input,0,5,but pass through personal input and thought,but personal input and thought,输入,2,1,12507890,613246,14.79688660846589,15.418604911079775,可是输入和思想,可是 经过 个人 的 输入 和 思想,16.391349935465573,16.391349935465573,17.564100176587946,18.021798087044
7393,20NC39MBP_0101,Conversation,20,39,"['我', '觉得', '我们', '翻译', 'damn', 'lousy']",6,['man > eng'],damn,2,4,i think we translate damn lousy,i think we translate damn lousy,该死,2,2,3534610,1728,16.620102099612254,23.88982380194605,我觉得翻译翻译该死的糟糕,我 觉得 我们 翻译 该死 的 糟糕,13.481936878244465,13.481936878244465,16.95055135201777,16.95055135201777
7395,20NC39MBP_0101,Conversation,20,39,"['我', '不', '知道', 'what', 'is', 'chord']",6,['man > eng'],what,2,4,i don't know what is chord,i have no idea what is chord,什么,2,2,359690925,21321248,9.951039189557278,10.298922753831102,什么是和弦,我 不 知道 什么 是 和弦,4.846425675229023,3.992375900445195,7.614775049057594,7.679581879875133
7397,20NC40FBQ_0101,Conversation,20,40,"['讲', '什么', 'we', 'all', 'we', 'all', '~', 'as', 'we', 'all', 'talk', 'all', 'the', 'way']",14,['man > eng'],we,2,2,what is we all we all ~ as we all talk all the way,say what we all we all ~ as we all talk all the way,我们,2,2,600896170,73177380,9.210681223869788,8.519816876703524,讲什么我们所有人〜当我们都一路说话时,讲 什么 我们 所有人 〜 当 我们 都 一路 说话 时,8.27019843822787,6.091921823122903,9.150339300654563,9.150339300654563
7400,20NC40FBQ_0101,Conversation,20,40,"['那些', 'publicity', '的', '东西']",4,"['man > eng', 'eng > man']",publicity,0,9,those publicity,those ones publicity s things,宣传,2,1,3135939,5298824,16.79275564352332,12.307470525604518,那些宣传的的东西,那些 宣传 的 东西,16.35549968746555,16.1344851674565,17.272796980019177,17.272796980019177
7401,20NC40FBQ_0101,Conversation,20,40,"['可是', 'need', 'photoshop', '也', '是', '蛮', '难', '来']",8,"['man > eng', 'eng > man']",need,1,4,but need photoshop is also quite difficult,but need photoshop it's also quite difficult,需要,2,1,102127516,20339613,11.767425329448717,10.366922410471124,可是需要Photoshop也也蛮难来来,可是 需要 Photoshop 也 是 蛮 难来,15.534395466755576,15.534395466755576,13.318521601665482,13.318521601665482
7403,20NC40FBQ_0101,Conversation,20,40,"['不会', '做', 'then', '在', '那边', 'stagnant', 'for', 'very', 'long']",9,"['man > eng', 'eng > man', 'man > eng']",then,2,4,can't do then stagnant for very long,can't do it then over there stagnant for very long,然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,不会会然后停滞很长,不会 做 然后 在 那边 停滞 很长,10.131411633159457,7.623361236604451,8.971028265948734,9.469703820419273
7408,20NC39MBP_0101,Conversation,20,39,"['真的', 'dave']",2,['man > eng'],dave,0,4,really dave,real dave,戴夫,2,0,2741568,0,16.986651882365397,34.64471130410952,真的戴夫,真的 戴夫,18.5328375256909,16.781788435591636,17.531292814722836,17.531292814722836
7409,21NC41MBP_0101,Conversation,21,41,"['所以', '我们', '那个', 'canteen', 'five', '的', '食物', '有时候', '真的', '是', 'cannot', 'make', 'it']",13,"['man > eng', 'eng > man', 'man > eng']",canteen,2,7,so our canteen five food sometimes is really cannot make it,so our one canteen five sometimes food is really really cannot make it,食堂,2,0,356078,107068,19.93138793229143,17.936543471336176,所以食堂五的的有时候真的真的真的,所以 我们 那个 食堂 五 的 食物 有时候 真的 是 做 不到,16.783305892345382,17.34630792683094,18.11027498430885,16.4184934099289
7410,21NC41MBP_0101,Conversation,21,41,"['那个', '鸡', '饭', '摊', 'always', 'closed']",6,['man > eng'],always,2,6,that chicken rice stall always closed,that chicken rice stall always closed,总是,2,2,109385838,1246,11.668370983375624,24.36162295108552,那个那个鸡总是关闭,那个 鸡饭 摊 总是 关闭,10.529020515078333,10.529020515078333,12.5841838174443,12.5841838174443
7413,21NC42MBQ_0101,Conversation,21,42,"['我', '喜欢', '喝', '那个', 'ice', 'lemon', 'tea']",7,['man > eng'],ice,0,3,i like to drink that ice lemon tea,i like to drink that ice lemon tea,冰,1,2,14327611,70991,14.600926971931369,18.529362788370687,我我喜欢冰柠檬茶,我 喜欢 喝 那个 冰 柠檬茶,16.956948056757284,16.956948056757284,15.170258996706403,10.874688725883981
7419,21NC42MBQ_0101,Conversation,21,42,"['我', '学校', '里', '有', '很多', 'project', 'to', 'do']",8,['man > eng'],project,0,7,there are many project to do in our school,there are many in my school project to do,项目,2,0,25213121,10453603,13.785550332287215,11.327214364162389,我学校有有项目要做,我 学校 里 有 很多 项目 要 做,15.070748979660003,14.94959992300351,17.085118008442322,15.91635972831158
7420,21NC41MBP_0101,Conversation,21,41,"['这样', '多', 'projects', '又', '这样', 'busy', 'results', '也', '不', '是', '这样', '烂']",12,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",projects,0,8,this is not so bad at projects as this is not so bad,so much projects like this busy results it's not so bad,项目,2,0,12368405,10453603,14.813065579390546,11.327214364162389,这样项目忙忙的结果也也不是,这样 多 项目 又 这样 繁忙 的 结果 也 不是 这样 烂,16.76414002820193,16.338458196338777,16.254012458817073,16.041538615939984
7421,21NC42MBQ_0101,Conversation,21,42,"['需要', 'time', 'management', '好', '一点']",5,"['man > eng', 'eng > man']",time,0,4,need a time management,need time management better,时间,2,0,421149605,15450278,9.7234641373153,10.763581842828977,需要时间管理好好一一,需要 时间 管理 好 一点,9.266868551909498,10.637988725796497,11.00421070230364,11.00421070230364
7433,21NC42MBQ_0101,Conversation,21,42,"['每天', 'i', 'sleep', 'very', 'late', '因为', '我', '在', '做', 'project']",10,"['man > eng', 'eng > man', 'man > eng']",i,2,1,i sleep very lab every day because i am doing project,every day i sleep very late because i am doing project,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,每天我睡得很晚因为我在项目,每天 我 睡 得 很 晚 因为 我 在 做 项目,13.160070614431497,11.04389678067483,6.82078540203652,6.82078540203652
7437,21NC41MBP_0101,Conversation,21,41,"['你', '喜欢', 'singing']",3,['man > eng'],singing,0,7,you like singing,you like singing,唱歌,2,1,8294521,93812,15.38949447063497,18.127226447094625,你唱歌,你 喜欢 唱歌,16.469396310705285,16.469396310705285,19.45338034199323,16.55068289460875
7438,21NC42MBQ_0101,Conversation,21,42,"['我', '很', '喜欢', '唱歌', 'i', 'think', 'it', 'is', 'very', 'fulfilling']",10,['man > eng'],i,2,1,i like singing i think it is very fulfilling,i like singing i think it is very fulfilling,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我认为这很充实,我 很 喜欢 唱歌 我 认为 这 很 充实,13.160070614431497,13.160070614431497,4.324580004489453,4.324580004489453
7440,21NC42MBQ_0101,Conversation,21,42,"['到', '现在', 'i', 'still', ""don't"", 'know', 'the', 'proper', 'way', 'of', 'singing']",11,['man > eng'],i,2,1,now i still know the proper way of singing,to the present i still know the proper way of singing,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,到现在我仍然知道唱歌的正确方式,到 现在 我 仍然 知道 唱歌 的 正确 方式,11.52495781142223,10.468273744778367,5.0363605681751125,5.0363605681751125
7442,21NC42MBQ_0101,Conversation,21,42,"['听说', '有', '很多', 'technique', '来', '唱歌']",6,"['man > eng', 'eng > man']",technique,0,9,i heard that there are many technique to sing,i heard that there are a lot technique to sing,技术,2,0,14390370,34434968,14.594621358580072,9.607340303546724,听说技术来来来,听说 有 很多 技术 来 唱歌,16.988594736946038,18.006674012813598,16.053564327836284,16.35195718334516
7447,21NC42MBQ_0101,Conversation,21,42,"['到', '时间', '去', 'market', '了']",5,"['man > eng', 'eng > man']",market,0,6,it's time to go to market,time to time market be,市场,2,0,40774257,32679356,13.092066457208254,9.68283508679263,到到市场了,到 时间 去 市场 了,17.582699651991216,16.32344640327798,17.827329758826817,17.42575084064174
7448,21NC41MBP_0101,Conversation,21,41,"['请问', 'which', 'topic', 'are', 'you', 'on']",6,['man > eng'],which,2,5,which topic are you on,excuse me which topic are you on,哪个,2,2,1035522237,351146,8.42551032081794,16.2229998285413,您在哪个主题,请问 你 在 哪个 话题,9.323859882498196,10.24612246097525,11.819790224399005,12.056426775659878
7449,21NC41MBP_0101,Conversation,21,41,"['你', '要', '跑', '去', 'market']",5,['man > eng'],market,0,6,you have to run to market,you are going to run market,市场,2,0,40774257,32679356,13.092066457208254,9.68283508679263,你市场,你 要 跑 去 市场,16.685638548813216,15.917989798427742,19.45338034199323,17.59431643453904
7454,21NC42MBQ_0101,Conversation,21,42,"['我', '喜欢', '在', '晚上', '跑步', 'because', 'the', 'air', 'is', 'very', 'cooling']",11,['man > eng'],because,2,7,i like to run because the air is very cooling at night,i like to run at night because the air is very cooling,因为,2,2,202535883,19981133,10.779619419391045,10.392576248602616,我我喜欢晚上跑步，因为空气非常冷却,我 喜欢 在 晚上 跑步 因为 空气 很 冷,8.654303018055412,9.251425240389176,8.268751406349738,8.628752740306394
7455,21NC42MBQ_0101,Conversation,21,42,"['我', '喜欢', 'running', 'at', 'night', '因为', '没有', '人', '在']",9,"['man > eng', 'eng > man']",running,1,7,i like running at night because no one is,i like running at night because no one is,跑步,2,1,23190154,48639,13.906212644597517,19.07488535675455,晚上跑步因为因为没有人人在,我 喜欢 晚上 跑步 因为 没有 人 在,14.211038971595295,14.211038971595295,16.66028459701461,16.509115608357423
7456,21NC41MBP_0101,Conversation,21,41,"['我', '觉得', 'i', 'have', 'already', 'made', 'that', 'point']",8,['man > eng'],i,2,1,i think i have already made that point,i think i have already made that point,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我觉得我已经提出了这一点,我 觉得 我 已经 指出 了,13.160070614431497,13.160070614431497,4.324580004489453,4.324580004489453
7469,21NC41MBP_0101,Conversation,21,41,"['因为', 'i', 'think', 'he', 'has', 'paid', 'his', 'dues', 'and', '他', '真的', '很', '努力']",13,"['man > eng', 'eng > man']",i,2,1,because i think he has paid his dues and he really worked hard,because i think he has paid his dues and he really works hard,我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,因为我认为他已经付了会费，他他努力努力,因为 我 认为 他 已经 付 了 会费 他 真的 很 努力,10.188356788947635,10.188356788947635,1.9860901192961637,1.9860901192961637
7471,21NC41MBP_0101,Conversation,21,41,"['对', 'this', 'is', 'my', 'motto', 'in', 'life', '我', '生活', '的', '指南针', 'everything', 'comes', 'at', 'a', 'price']",16,"['man > eng', 'eng > man', 'man > eng']",this,2,4,"compacker for this is my motto in life, everything comes at a price",right this is my motto in life the compass of my life everything comes at a price,这,1,2,1024399171,156162569,8.44109086487414,7.426237853306906,对这是我人生中的座右铭我的的的,对 这 是 我 生活 中 的 座右铭 我 生活 的 指南针 一切都是 有 代价 的,6.962275620996439,12.003877859512475,8.571142534513621,8.571142534513621
